"","max_shovel_i1","max_labial_i1","max_distal_c","max_metacone_m1","max_hypocone_m1","max_carabelli_m1","mand_deflect_m1","mand_proto_m1","mand_cusp5_m1","mand_cusp6_m1","mand_cusp7_m1"
"189",-0.2757,-0.0234000000000001,-0.2742,-1.492,-0.9924,-0.2786,-0.1187,-0.1593,-0.3831,-0.103,-0.1137
"190",-0.4073,-0.1488,-0.2755,-1.4941,-0.9944,-0.2518,-0.1197,-0.0112000000000001,-0.9918,0.0181,-0.1145
"191",-0.2778,-0.1496,-0.3135,-1.4962,-0.9963,-0.2809,-0.1206,NA,-0.9947,-0.1035,-0.1179
"192",-0.2789,0.0966,-0.3153,-1.4983,-0.9983,-0.2654,-0.1215,-0.1601,-0.3861,-0.1041,-0.1158
"193",-0.28,-0.1513,-0.2788,-0.1441,-1.0003,-0.2554,-0.1224,-0.1609,-0.3878,-0.1046,-0.1166
"194",-0.1486,-0.2743,-0.3187,-0.1459,-0.1151,-0.253,-0.1234,-0.1618,-0.6965,0.0794999999999999,-0.1174
"195",-0.1499,-0.1526,-0.3205,-1.5053,0.7709,-0.2626,-0.1243,-0.1626,-0.3907,-0.1051,-0.1181
"196",-0.416,-0.0299,-0.3222,-0.1487,-0.1196,-0.2867,-0.1252,-0.1634,-0.3924,-0.1056,-0.1189
"197",-0.2845,-0.2769,-0.2832,-0.1505,-0.1214,-0.2878,-0.1261,-0.1642,-0.703,-0.0434,-0.1197
"198",-0.2856,-0.0309000000000001,-0.3256,-1.5122,-1.012,-0.2889,-0.127,-0.1651,-0.3953,-0.1063,-0.1205
"199",-0.2867,-0.1558,-0.3273,-0.1533,-0.1243,-0.2698,-0.0653,-0.1659,-0.397,-0.1069,-0.1213
"200",-0.2878,-0.1566,-0.2441,1.2065,-0.1261,-0.2765,-0.1283,-0.1667,-0.088,-0.1074,-0.122
"201",-0.2889,-0.1574,-0.2453,-0.1577,-1.0186,-0.2931,-0.1292,-0.1675,-1.6441,-0.1079,-0.1219
"202",-0.1546,-0.1582,-0.2466,-1.5218,-1.0205,-0.2781,NA,NA,-1.0249,-0.1084,NA
"203",-0.4265,-0.2817,-0.3333,-1.5238,-1.0224,-0.2793,-0.1301,-0.1683,-0.7148,-0.1089,-0.1233
"204",-0.2921,-0.2835,-0.2916,-0.1616,-0.1311,-0.2581,-0.131,-0.1691,-0.7167,-0.1094,-0.1241
"205",-0.4297,-0.2853,-0.2489,-0.1634,-0.1329,-0.2753,-0.1319,-0.1699,-0.404,0.0186999999999999,-0.1248
"206",-0.4313,-0.1605,-0.3381,-0.1652,-0.1348,-0.2823,-0.1328,-0.1707,-1.6661,-0.11,-0.1236
"207",-0.295,-0.2877,-0.1613,-0.167,-0.1366,-0.2802,-0.0680999999999999,-0.1715,-0.4057,-0.1105,-0.1225
"208",-0.4345,-0.2895,-0.3399,-0.1687,-0.1384,-0.3012,-0.134,-0.1723,-0.7241,-0.111,-0.1263
"209",-0.158,-0.2912,-0.3415,-0.1705,-0.1402,-0.3023,-0.1349,-0.0142,-0.0910000000000001,-0.1115,-0.1271
"210",-0.1593,-0.2929,-0.3431,-0.1723,-1.038,-0.2951,-0.1357,-0.014,-0.411,-0.112,-0.1278
"211",-0.4383,-0.2946,-0.3447,-0.1741,-0.1431,-0.2962,-0.1366,-0.173,-0.4127,-0.1125,-0.1264
"212",-0.3003,-0.0313000000000001,-0.3463,-0.1759,-1.0422,-0.2787,-0.1375,-0.1738,-0.4145,-0.113,-0.127
"213",-0.4414,-0.2964,-0.2549,-0.1776,0.752,-0.2955,-0.0704,-0.1746,-0.4162,-0.1135,-0.1277
"214",-0.3022,-0.1652,-0.3494,-1.5492,-1.0467,-0.2847,-0.071,-0.1753,-0.4179,-0.114,-0.1284
"215",-0.3033,-0.166,-0.3509,-1.5511,-1.0486,-0.3094,-0.139,-0.1761,-0.7394,-0.1145,NA
"216",NA,-0.1668,-0.3525,-1.5531,-1.0504,-0.3105,-0.1399,-0.1769,-0.7413,-0.115,-0.1306
"217",-0.1629,-0.1676,-0.3541,-0.1826,-1.0522,-0.2927,-0.1408,-0.1777,-1.0643,-0.1155,-0.1313
"218",-0.1641,-0.3009,-0.2576,-0.1844,-0.1531,-0.2991,-0.1416,-0.1785,-0.1002,-0.116,-0.1321
"219",-0.4481,-0.1689,-0.3571,-0.1862,-1.0563,-0.3141,-0.1425,-0.1792,-0.1027,-0.1165,-0.1328
"220",-0.4496,-0.1697,-0.2592,-1.5619,-0.156,-0.301,-0.0732999999999999,-0.0156000000000001,-0.1052,-0.117,NA
"221",-0.1658,-0.304,-0.36,-1.5638,-1.0604,-0.2994,NA,NA,-0.752,-0.1175,NA
"222",-0.4523,-0.171,-0.3615,-1.5657,-0.159,-0.3025,-0.1437,-0.0153000000000001,-0.431,-0.118,-0.1336
"223",-0.3105,-0.3064,-0.3121,-0.1912,-0.1608,-0.3161,-0.1445,-0.1799,-0.4327,-0.1185,-0.1343
"224",-0.3115,-0.1722,-0.3647,-1.5698,-1.0666,-0.3113,-0.1454,-0.1806,-0.4344,-0.119,-0.1351
"225",-0.3126,-0.173,-0.3662,-0.1941,-1.0684,-0.3218,-0.1462,-0.1814,-0.112,-0.1195,-0.1358
"226",-0.4581,-0.3094,-0.2101,-0.1959,-0.1649,-0.3228,NA,-0.0157,-0.4386,-0.12,NA
"227",-0.4596,-0.311,-0.3165,-0.1977,-0.1667,-0.306,NA,-0.1821,-0.7648,-0.1205,NA
"228",-0.1696,-0.1748,NA,-0.1994,0.7377,-0.3249,-0.147,-0.1828,-0.4414,-0.1209,-0.1365
"229",-0.3165,-0.3134,NA,-0.2012,-0.1713,-0.3225,-0.1479,-0.1836,-0.7687,-0.1214,-0.1322
"230",-0.1715,-0.176,-0.3176,-1.5829,-0.1731,-0.3162,-0.1487,-0.0161,-0.118,-0.1219,-0.1377
"231",-0.1728,-0.1768,-0.3718,-0.2041,-1.0818,-0.3213,NA,-0.1843,-0.4467,-0.1224,-0.1385
"232",-0.3199,-0.0388000000000002,-0.3197,-0.2059,-0.1761,-0.3103,-0.1496,-0.016,-0.4485,-0.1229,-0.1392
"233",-0.3209,-0.1785,-0.3748,-0.2077,-1.0857,-0.3316,-0.1504,-0.0157,-0.4502,-0.1234,-0.1399
"234",-0.3219,-0.3171,-0.2672,-0.2095,-0.1791,-0.3131,-0.1512,-0.1849,-0.7792,-0.1239,-0.1406
"235",-0.3229,-0.0408000000000002,-0.3776,-0.2113,-0.1809,-0.3093,-0.152,-0.0157,-1.1089,-0.1243,-0.1414
"236",-0.3239,-0.3187,-0.3791,-0.2131,-0.1828,-0.3335,-0.1529,-0.1856,-1.1112,-0.1248,-0.1421
"237",-0.3249,-0.1811,-0.3806,-0.2149,-0.1846,-0.327,-0.1537,-0.1863,-1.7728,-0.1253,-0.1354
"238",-0.4741,-0.321,-0.3258,-0.2167,-1.0963,-0.3361,NA,-0.187,-0.4541,-0.1258,-0.1433
"239",-0.3268,-0.1824,-0.2702,-0.2185,-0.1876,-0.323,-0.1545,-0.1878,-0.1248,-0.1262,-0.1364
"240",-0.1787,-0.3233,-0.3282,-1.6048,-0.1895,-0.3381,-0.0787,-0.1885,-0.4583,-0.1267,-0.137
"241",-0.3289,-0.1837,-0.2721,-0.2214,-0.1913,-0.3232,-0.1556,-0.0165000000000002,-1.1223,-0.1272,-0.1304
"242",-0.1807,-0.1844,-0.3878,-1.6088,-1.1046,-0.3341,NA,-0.0162,NA,NA,-0.1452
"243",NA,0.0968,-0.3892,-0.2243,-1.1063,-0.3412,-0.1565,-0.1891,-1.7886,-0.1277,-0.1459
"244",-0.4804,-0.1861,NA,-0.2261,-0.1954,-0.3291,-0.1573,-0.0162,-0.7935,-0.1281,-0.1321
"245",-0.3319,-0.1868,-0.3906,-1.615,-0.1973,-0.3428,NA,NA,NA,NA,NA
"246",-0.3329,-0.1876,-0.2744,-0.229,-0.1992,-0.334,-0.1581,-0.1898,-1.7957,-0.1286,-0.1469
"247",-0.4845,-0.3279,-0.3345,-0.2308,-1.1145,-0.3387,-0.1589,-0.1905,-0.4616,-0.1291,-0.1338
"248",-0.4859,-0.0483,NA,-0.2326,-0.2022,-0.3467,-0.1597,-0.1912,-0.798,-0.1295,-0.1478
"249",-0.4873,-0.3295,-0.2763,-0.2344,-0.2041,-0.3489,-0.0812999999999999,-0.0166000000000002,-0.7997,-0.0559999999999999,-0.1485
"250",-0.3363,-0.331,-0.3368,-0.2362,-0.206,-0.3487,-0.1608,-0.1919,-0.8014,-0.1302,-0.1492
"251",-0.4901,-0.1907,-0.3379,-0.2381,-1.1227,-0.3531,NA,0.1596,-0.1299,-0.1307,-0.121
"252",-0.0314999999999999,-0.3332,NA,-0.2399,-0.209,-0.3519,NA,NA,NA,NA,NA
"253",-0.3394,-0.1919,-0.2789,-0.2417,-0.2108,-0.3575,-0.0821999999999999,-0.1926,-0.1325,0.0174000000000001,-0.1497
"254",-0.1875,-0.1927,-0.2801,NA,NA,NA,-0.1619,-0.0133000000000001,-0.4715,-0.1311,-0.1504
"255",-0.4943,-0.0509000000000002,-0.2813,-0.2435,-0.2127,-0.3588,-0.1627,-0.1933,-0.4732,0.0172000000000001,-0.1511
"256",-0.3423,-0.3361,-0.2825,-1.6363,-1.1309,-0.3607,-0.1635,-0.194,-1.1488,-0.1316,-0.1518
"257",-0.3433,-0.3376,-0.4044,-0.2464,-1.1326,-0.3649,-0.1643,-0.1947,-0.8133,-0.1321,-0.1524
"258",-0.4983,-0.3391,-0.4058,-1.6402,-1.1343,-0.3548,-0.1651,-0.1954,-1.1532,-0.1325,-0.1531
"259",-0.345,-0.3406,-0.2843,-0.2494,-1.1359,-0.3606,-0.00330000000000008,-0.1961,-0.4771,-0.133,-0.1538
"260",-0.501,-0.3421,-0.2855,-1.6441,-1.1376,-0.3573,-0.1659,-0.1968,-1.1576,-0.1335,-0.1545
"261",-0.3468,-0.3435,-0.4097,-0.2523,-1.1393,-0.3661,-0.1667,NA,-1.1597,-0.0585,-0.1552
"262",-0.5036,-0.345,-0.2871,-0.2541,-1.141,-0.3702,-0.1675,-0.1976,-1.1618,-0.1341,-0.1559
"263",-0.3485,-0.1976,-0.4124,-1.6501,-1.1426,-0.3735,-0.086,-0.1983,-0.8223,-0.1345,-0.1566
"264",-0.5062,-0.3471,-0.4137,-0.2571,-1.1443,-0.3737,-0.1686,-0.199,-0.8239,-0.135,NA
"265",-0.5076,-0.1988,-0.2889,-1.654,-1.146,-0.3724,-0.1693,-0.1997,-0.8256,-0.1355,-0.1573
"266",-0.5089,-0.3492,-0.4163,-1.6557,-1.1476,-0.3706,-0.1701,-0.2004,-0.4838,-0.1359,-0.1579
"267",-0.3517,-0.3506,-0.2904,-0.2611,-1.1493,-0.3658,-0.1709,-0.2011,-1.1728,-0.0600999999999999,-0.1586
"268",-0.3527,-0.3521,-0.4189,-1.6595,-1.1509,-0.3775,-0.1716,-0.2018,-0.8305,0.0157,-0.1593
"269",-0.3536,-0.3535,-0.4203,-1.6612,-1.1526,-0.3823,-0.1724,-0.2025,-0.4872,-0.1366,-0.16
"270",-0.1952,-0.2014,-0.2923,-0.2652,-0.2306,-0.3757,-0.0885,-0.2032,-0.4889,-0.137,-0.1607
"271",-0.1965,-0.0487,-0.4228,-1.665,-1.1564,-0.3798,-0.0891,-0.2038,-1.8723,-0.1375,-0.1613
"272",-0.3568,-0.3556,-0.2288,-1.6667,-1.158,-0.372,-0.1738,-0.2045,-0.8367,-0.1379,-0.162
"273",-0.3578,-0.357,-0.2956,-1.6684,-1.1597,-0.3813,-0.1745,-0.2052,-0.8384,0.0154000000000001,-0.1627
"274",-0.3587,-0.3584,-0.2968,-1.67,-1.1613,-0.3908,NA,-0.2059,NA,NA,-0.1512
"275",-0.5198,-0.2044,-0.4276,-0.2715,-1.1629,-0.3857,-0.1753,-0.2066,NA,NA,-0.1638
"276",-0.3604,-0.2051,-0.2332,-1.6738,-1.1646,-0.3942,-0.0907,-0.2073,-0.4927,-0.1384,-0.1645
"277",-0.2005,-0.3611,-0.2355,-1.6755,-1.1662,-0.3773,-0.1763,-0.2079,-0.8419,-0.1388,NA
"278",-0.3625,-0.3625,-0.4306,-1.6772,-1.1678,-0.3973,-0.1771,-0.018,-1.8874,-0.1393,-0.1651
"279",-0.3634,-0.3638,-0.3023,-1.6788,-1.1695,-0.4007,-0.1778,-0.2085,-0.8442,0.0151000000000001,-0.1658
"280",-0.5258,-0.0492000000000001,-0.3035,-1.6805,-1.1711,-0.3993,-0.1786,-0.2092,-0.4965,-0.1397,-0.1664
"281",-0.3651,-0.2081,-0.3695,-1.6821,-1.1727,-0.4063,-0.1793,-0.2099,-1.896,-0.1402,-0.1671
"282",-0.5283,-0.2089,-0.3705,-1.6838,-1.1743,-0.3824,-0.1801,-0.2105,-0.4982,-0.1406,-0.1678
"283",-0.5296,-0.3665,-0.2406,-0.2813,-1.176,-0.399,-0.1808,-0.2112,-0.8503,-0.1411,-0.1684
"284",-0.5308,-0.3679,-0.3729,-0.2831,-0.2477,-0.3951,-0.1815,-0.2119,-0.8519,-0.1415,-0.1691
"285",-0.532,-0.3693,-0.4394,-0.285,-1.1797,-0.4061,-0.1823,-0.2125,-0.5021,-0.142,-0.1697
"286",-0.5333,-0.3706,-0.3089,-0.2868,-1.1813,-0.3875,-0.183,-0.2132,-0.5038,-0.1424,-0.1704
"287",-0.3696,-0.0508000000000002,-0.31,-1.6938,-1.1829,-0.3982,-0.1837,-0.2139,-0.5055,-0.1428,-0.171
"288",-0.3705,-0.372,-0.3112,-0.2898,-1.1845,-0.4087,-0.1845,NA,-1.9153,-0.1433,-0.1717
"289",-0.5369,-0.3734,-0.3784,-1.6975,-0.2543,-0.4107,-0.1852,-0.2145,-0.5072,-0.1437,-0.1723
"290",-0.5382,-0.2132,-0.3131,-1.6992,-1.1882,-0.4179,-0.1859,-0.2152,-0.8619,-0.1442,-0.1729
"291",-0.5394,-0.2139,-0.4469,-1.7008,-1.1898,-0.4157,-0.1866,-0.2158,-0.8634,0.0941999999999998,-0.1736
"292",-0.3736,-0.2146,-0.3146,-1.7024,-1.1914,-0.4352,-0.0962,-0.2165,-0.865,0.0958000000000001,-0.1742
"293",-0.3745,-0.2154,-0.3825,-1.704,-1.193,-0.4088,-0.1876,-0.2171,-0.5121,-0.1446,-0.1749
"294",-0.543,-0.3771,-0.4507,-1.7057,-1.1946,-0.4168,-0.0971,-0.2178,-1.2229,-0.145,-0.1578
"295",-0.3761,-0.3785,-0.3168,-1.7073,NA,-0.4111,NA,-0.2184,-0.5144,-0.1454,-0.1759
"296",-0.5454,-0.3798,-0.4531,-1.7089,-1.1962,-0.3985,-0.1887,-0.2191,-0.8715,-0.1459,-0.1766
"297",-0.5466,-0.3811,-0.3182,-1.7105,-2.1323,-0.3994,-0.1894,-0.2197,-0.5172,-0.1463,-0.1772
"298",-0.5477,-0.3824,-0.1835,-0.302,-1.199,-0.4385,NA,-0.2204,-0.5189,-0.1467,-0.1778
"299",-0.2093,-0.2183,-0.322,-0.3039,-0.2651,-0.4373,-0.0982999999999999,-0.221,-1.2331,-0.1472,-0.1785
"300",-0.5499,-0.219,-0.457,-1.7163,-1.2027,-0.4173,-0.1904,-0.2216,-0.8781,-0.1476,-0.1791
"301",-0.5511,-0.2197,-0.4581,-1.7179,-1.2043,NA,-0.1911,NA,-0.8796,-0.148,-0.1604
"302",-0.5522,-0.3855,-0.4593,-1.7195,-1.2059,-0.4259,NA,-0.2223,-0.8811,-0.1485,NA
"303",-0.3822,-0.3867,-0.3241,-0.3092,-1.2074,-0.4349,-0.0994999999999999,-0.2229,-0.8827,-0.0663,-0.1802
"304",-0.3831,-0.388,-0.4617,-0.3111,-0.2719,-0.4057,-0.1921,-0.2235,-1.96,-0.1491,-0.1808
"305",-0.2124,-0.2218,-0.3256,-1.7252,-0.2738,-0.4521,NA,-0.2242,-0.5255,-0.1495,-0.1814
"306",-0.5567,-0.3899,-0.4641,-1.7268,-1.2132,-0.4497,-0.1004,-0.2248,-0.8866,0.0157,-0.162
"307",-0.3858,-0.0547,-0.4653,-0.3153,-2.1525,-0.4078,-0.1009,-0.2254,-0.5283,-0.1499,-0.1825
"308",-0.2144,-0.0564,-0.4664,-1.7305,-1.2159,-0.4531,-0.1934,-0.226,-0.53,-0.1504,-0.1831
"309",-0.5599,-0.3913,-0.4676,-1.732,-1.2175,-0.4096,-0.1941,-0.2267,-0.5317,-0.1508,-0.1837
"310",-0.2159,-0.3926,-0.4687,-1.7336,NA,-0.438,NA,-0.2273,-0.5334,-0.1512,-0.1843
"311",-0.3895,-0.2256,-0.4699,-1.7352,-1.2191,-0.4668,-0.1948,-0.2279,-1.9771,-0.1516,-0.185
"312",-0.3904,-0.2263,-0.3286,-1.7368,-1.2206,-0.4426,-0.1955,-0.2285,-0.5351,-0.1521,-0.1856
"313",-0.2184,-0.395,-0.401,-1.7384,-0.2824,-0.4642,NA,NA,-0.5368,0.0153000000000001,-0.1862
"314",-0.5652,-0.3963,-0.402,-1.74,-1.2243,-0.4464,-0.1962,-0.2291,-1.9841,-0.1525,-0.1868
"315",-0.3931,-0.2279,-0.403,-1.7415,-0.2856,-0.4691,-0.1969,-0.2297,-0.9005,-0.0689,-0.1874
"316",-0.3939,-0.2286,-0.3318,-1.7431,-1.2279,-0.4728,-0.1976,-0.2304,-0.5396,-0.1531,-0.188
"317",-0.3948,-0.3987,-0.333,-1.7447,-0.2888,-0.4647,-0.1983,-0.231,-0.9039,0.0145,-0.1886
"318",-0.3957,-0.3999,-0.3342,-0.3289,-1.2316,-0.4789,-0.1989,-0.2316,-0.5424,-0.1535,-0.1201
"319",-0.2223,-0.2301,-0.3353,-1.7483,-1.2331,-0.4573,-0.1996,-0.2322,-0.5441,-0.1539,-0.1893
"320",-0.3977,-0.2309,-0.4807,-1.7499,-1.2347,-0.421,-0.2003,-0.2328,-0.5459,-0.1543,-0.1899
"321",-0.3985,-0.4023,-0.3368,-0.3332,-1.2363,-0.4712,-0.201,-0.2334,-0.911,-0.1548,-0.1905
"322",-0.5741,-0.4035,-0.4105,-0.3351,-1.2378,-0.4734,-0.2017,-0.234,-0.9125,-0.1552,-0.1911
"323",-0.5752,-0.4047,-0.4114,-0.337,-0.2969,-0.4499,-0.1056,-0.2346,-0.9139,-0.1556,-0.1917
"324",-0.5763,-0.4059,-0.4855,-0.3389,-1.2415,-0.5141,-0.2026,-0.2352,-0.5508,-0.156,-0.1691
"325",-0.2254,-0.2333,-0.4866,-1.7596,-1.243,-0.4253,NA,-0.2358,-1.2819,-0.1564,-0.1927
"326",-0.4024,-0.4077,-0.3399,-1.7612,-0.3014,-0.482,-0.2033,-0.2364,-2.0139,-0.1568,-0.1933
"327",-0.4033,-0.4089,-0.3411,-1.7627,-1.2466,-0.4841,-0.1068,-0.237,-0.1873,-0.1572,-0.1939
"328",-0.4042,-0.4101,-0.49,-1.7643,-1.2482,-0.5297,NA,-0.2376,-0.5556,-0.1576,NA
"329",-0.405,-0.0592000000000001,-0.2684,-0.3456,-0.3058,-0.5083,-0.2043,-0.2382,-0.5573,-0.1581,-0.1707
"330",-0.5827,-0.2361,-0.3444,-1.7679,-1.2518,-0.4788,-0.1077,-0.2387,-0.5591,-0.1585,-0.1949
"331",-0.4065,-0.4119,-0.493,-1.7694,-1.2534,-0.53,-0.2052,-0.2393,-0.5608,-0.1589,-0.1955
"332",-0.5849,-0.2372,-0.2718,-0.3499,-1.2549,-0.5013,-0.1085,-0.2399,-0.9286,-0.1593,-0.1961
"333",-0.5859,-0.4137,-0.495,-1.773,-1.2565,-0.5215,-0.2062,-0.2405,-0.93,-0.1597,-0.1967
"334",-0.4086,-0.4148,-0.496,-1.7746,-1.258,-0.5254,-0.2069,-0.2411,-0.5647,-0.1601,-0.1973
"335",-0.5881,-0.0615000000000001,-0.4971,-0.3542,-1.2596,-0.5101,-0.012,-0.2417,-0.5664,0.0134000000000001,-0.0979000000000001
"336",-0.2312,-0.4161,-0.3485,-1.7782,-1.2611,-0.5123,-0.0127999999999999,-0.2422,-0.5682,-0.1605,-0.1977
"337",-0.4112,-0.0629000000000002,-0.275,-0.3573,-1.2627,-0.5145,-0.1106,-0.2428,-0.5699,-0.1609,-0.1983
"338",-0.5911,-0.4174,-0.5001,-1.7817,-1.2642,-0.4967,-0.2079,-0.2434,-0.5716,-0.1613,-0.1988
"339",-0.2332,-0.4185,-0.3518,-1.7833,-1.2658,-0.5382,-0.1115,-0.244,-0.5734,-0.1617,-0.1756
"340",-0.4137,-0.4197,-0.5023,-1.7848,-1.2673,-0.439,-0.2089,-0.2445,-2.0446,-0.1621,-0.1999
"341",-0.4146,-0.4208,-0.3533,-1.7864,-1.2689,-0.5419,-0.2095,-0.2451,-1.3108,-0.1625,-0.2004
"342",-0.5952,-0.422,-0.3544,-1.7879,-1.2704,-0.5459,NA,-0.2457,-0.2072,-0.1629,-0.201
"343",-0.416,-0.4231,-0.5056,-1.7894,-1.2719,-0.5499,NA,-0.2462,NA,NA,-0.2016
"344",-0.5973,-0.4242,-0.4313,-1.791,-1.2735,-0.4868,-0.2102,-0.2468,-0.9464,-0.1633,-0.2022
"345",-0.4175,-0.4254,-0.3566,-0.3677,-1.275,-0.5099,-0.2109,NA,-0.5793,-0.1637,-0.1027
"346",-0.5994,-0.4265,-0.2822,-0.3697,-2.2252,-0.4447,-0.2115,-0.2474,-1.3181,-0.1641,NA
"347",-0.4189,-0.0616000000000001,-0.4347,-1.7966,-1.2777,-0.5115,-0.2122,-0.2479,-0.5816,-0.1645,-0.2026
"348",-0.4198,-0.2455,-0.3602,-0.3728,-0.3298,-0.5128,-0.2128,-0.2485,-0.2142,-0.1649,-0.2032
"349",-0.6026,-0.0642,-0.5121,-1.8001,-1.2813,-0.5362,-0.1142,-0.2491,-0.5859,-0.1653,-0.2037
"350",-0.2389,-0.4284,-0.286,-1.8017,-1.2828,-0.5831,-0.1147,-0.2496,-0.5877,-0.1657,-0.2043
"351",-0.4223,-0.2475,-0.5139,-1.8032,-1.2843,-0.4495,-0.214,-0.2502,-0.5894,-0.1661,-0.2049
"352",-0.4231,-0.43,-0.5149,-1.8047,-0.3356,-0.4503,-0.2147,-0.2507,-2.0676,-0.1665,-0.2054
"353",-0.6066,-0.4312,-0.3641,-0.3797,-1.2879,-0.4512,-0.2153,-0.0337000000000001,-1.3303,-0.1669,-0.206
"354",-0.4246,-0.249,-0.5171,-0.3817,-1.2895,-0.566,-0.216,-0.2512,-0.5917,-0.1673,-0.2066
"355",-0.4254,-0.4328,-0.3655,-0.3836,-0.3402,-0.5701,-0.2166,-0.2517,-0.5934,-0.1677,-0.2071
"356",-0.4262,-0.2501,-0.2905,-1.8123,-0.3423,-0.5982,-0.2172,-0.2523,-0.2249,-0.1681,-0.2077
"357",-0.0598999999999998,-0.2508,-0.2929,-1.8139,-0.3444,-0.5548,-0.2179,0.1848,-0.5978,-0.1685,-0.1826
"358",0.1201,-0.0680000000000001,-0.3704,-0.3881,-0.3464,-0.5828,-0.2185,-0.0309000000000001,-0.2295,-0.1689,-0.2087
"359",0.1138,-0.0696000000000001,-0.2965,-0.39,-0.3485,-0.4556,-0.0164,-0.0305000000000002,-0.9719,0.0119,-0.2093
"360",-0.4314,-0.2532,-0.2988,-0.392,-0.3505,-0.5867,-0.2192,-0.2525,-0.6032,-0.1693,-0.2098
"361",-0.2525,-0.2539,-0.4494,-0.394,-0.3526,-0.5641,-0.2198,-0.253,-2.0854,-0.1696,-0.2104
"362",-0.2537,-0.0730000000000002,-0.3759,-1.8235,-0.3547,-0.4582,-0.1188,-0.0307000000000002,-0.6049,0.0117,-0.2109
"363",-0.4344,-0.4364,-0.5257,-0.3972,-0.3568,-0.5127,-0.2207,-0.2535,-0.6067,-0.17,-0.2115
"364",-0.4352,-0.4375,-0.3773,-1.8271,-0.3588,-0.4603,-0.2214,-0.0306000000000002,-0.2377,-0.1704,-0.212
"365",-0.2562,-0.4386,-0.304,-1.8286,-1.3117,-0.4611,-0.222,-0.0302,-0.2406,-0.1708,-0.2126
"366",-0.2575,-0.2567,-0.5286,-0.4017,-1.3132,-0.4619,-0.2226,-0.2538,-0.9838,-0.1712,-0.2131
"367",-0.6177,-0.4402,-0.3063,-1.8321,-0.3635,-0.4627,NA,-0.2544,-0.9852,-0.1716,-0.2137
"368",-0.2589,-0.2578,-0.3087,-0.4049,-0.3656,-0.541,NA,-0.0304000000000002,-0.2451,-0.172,-0.2142
"369",-0.6196,-0.2585,-0.3111,-0.4069,-1.3189,-0.5165,-0.1205,-0.0301,-0.248,-0.1724,-0.1582
"370",-0.0802999999999998,-0.4423,-0.3862,-0.409,-1.3205,-0.6205,-0.2235,-0.2547,-0.6211,0.0111000000000001,-0.2151
"371",-0.4417,-0.2596,NA,-0.411,-0.3703,-0.4663,NA,-0.03,-0.6228,-0.1727,-0.2156
"372",-0.2631,-0.4439,-0.4602,-1.8418,-0.3724,-0.6272,-0.2241,-0.2552,-0.6246,-0.1731,-0.2161
"373",-0.2643,-0.445,-0.3151,-0.4142,0.5772,-0.6625,-0.2247,-0.0299,-0.2562,-0.1735,-0.2167
"374",-0.4446,-0.261,-0.4624,-0.4162,-0.3776,-0.6151,-0.2254,-0.2556,-0.629,-0.1739,-0.1887
"375",-0.087,-0.4466,-0.3179,-0.4183,-0.3797,-0.5283,-0.226,-0.0298,-0.6308,-0.1743,-0.2177
"376",-0.6253,-0.4476,-0.3203,-0.4203,0.5695,-0.6502,-0.2266,-0.0295000000000001,-0.2626,-0.1746,-0.1896
"377",-0.0896999999999999,-0.0763,-0.2511,-0.4223,-0.3849,-0.5947,-0.2272,-0.256,-0.6353,-0.175,-0.2186
"378",-0.2706,-0.4488,-0.397,1.0049,-0.3871,-0.5972,NA,-0.0294000000000001,-0.2673,-0.1754,-0.2191
"379",-0.4497,-0.4498,-0.3982,-0.4273,0.5617,-0.696,-0.2278,-0.2564,-0.6397,-0.1758,-0.104
"380",-0.6286,-0.0774000000000001,-0.3994,-0.4293,-1.3428,-0.5385,-0.1235,-0.2569,-0.6415,-0.1762,-0.2196
"381",-0.0942999999999998,NA,-0.3304,-0.4314,-0.3937,-0.6071,-0.0194000000000001,0.6544,-1.0127,-0.1765,-0.2201
"382",-0.2748,-0.265,NA,-0.4334,-0.3958,-0.5412,NA,-0.2588,-0.2747,-0.1769,-0.2206
"383",0.0787,-0.2657,-0.4024,-0.4355,0.5527,-0.5762,-0.0202,-0.0151000000000001,-0.2777,-0.1773,-0.2212
"384",-0.1036,-0.452,-0.4036,-1.8664,-1.3513,-0.5435,-0.2288,-0.0149000000000001,-0.6498,-0.1777,-0.2217
"385",-0.2815,-0.2668,-0.3354,-0.4388,-0.4024,-0.5445,-0.0209999999999999,-0.2592,-0.6516,0.01,-0.2222
"386",-0.4574,-0.0813000000000001,NA,-0.4409,-0.4046,-0.4778,NA,-0.2597,-0.2843,-0.178,-0.2228
"387",-0.2833,-0.4537,-0.4757,-0.4429,-0.4068,-0.4786,-0.2295,-0.0151000000000001,-2.1307,-0.1784,-0.2233
"388",-0.4592,-0.2687,NA,-1.8741,-1.3592,-0.4794,-0.2301,-0.0148000000000001,-0.2869,-0.1788,-0.166
"389",-0.2852,-0.4553,-0.3382,-0.4463,-0.4103,-0.6463,NA,-0.0145000000000002,-0.2899,-0.1791,-0.2241
"390",0.2374,-0.4563,-0.272,-0.4483,-1.3628,-0.5488,-0.0218,-0.26,-1.0298,0.00960000000000005,-0.2246
"391",-0.2911,-0.083,-0.3447,-1.8797,-1.3644,-0.6851,-0.2308,-0.2605,-0.6625,0.00950000000000006,-0.2252
"392",-0.2923,-0.271,NA,-0.4517,-1.3659,-0.5524,NA,-0.0148000000000001,-0.6643,-0.1795,-0.2257
